Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2017-08-28,4384.45,4403.93,4224.64,4382.66,1959330048,0,0
2017-08-29,4389.21,4625.68,4352.13,4579.02,2486080000,0,0
2017-08-31,4555.59,4736.05,4549.4,4703.39,1944930048,0,0
2017-09-02,4901.42,4975.04,4469.24,4578.77,2722139904,0,0
2017-09-03,4585.27,4714.08,4417.59,4582.96,1933190016,0,0
2017-09-04,4591.63,4591.63,4108.4,4236.31,2987330048,0,0
2017-09-05,4228.29,4427.84,3998.11,4376.53,2697969920,0,0
2017-09-08,4605.16,4661.0,4075.18,4228.75,2700890112,0,0
2017-09-09,4229.81,4308.82,4114.11,4226.06,1386230016,0,0
2017-09-10,4229.34,4245.44,3951.04,4122.94,1679090048,0,0
2017-09-11,4122.47,4261.67,4099.4,4161.27,1557330048,0,0
2017-09-12,4168.88,4344.65,4085.22,4130.81,1864530048,0,0
2017-09-15,3166.3,3733.45,2946.62,3637.52,4148069888,0,0
2017-09-16,3637.75,3808.84,3487.79,3625.04,1818400000,0,0
2017-09-17,3606.28,3664.81,3445.64,3582.88,1239149952,0,0
2017-09-18,3591.09,4079.23,3591.09,4065.2,1943209984,0,0
2017-09-19,4073.79,4094.07,3868.87,3924.97,1563980032,0,0
2017-09-20,3916.36,4031.39,3857.73,3905.95,1213830016,0,0
2017-09-21,3901.47,3916.42,3613.63,3631.04,1411480064,0,0
2017-09-22,3628.02,3758.27,3553.53,3630.7,1194829952,0,0
2017-09-24,3796.15,3796.15,3666.9,3682.84,768014976,0,0
2017-09-25,3681.58,3950.25,3681.58,3926.07,1374210048,0,0
2017-09-26,3928.41,3969.89,3869.9,3892.35,1043740032,0,0
2017-09-27,3892.94,4210.05,3884.82,4200.67,1686880000,0,0
2017-09-28,4197.13,4279.31,4109.7,4174.73,1712320000,0,0
2017-09-29,4171.62,4214.63,4039.29,4163.07,1367049984,0,0
2017-09-30,4166.11,4358.43,4160.86,4338.71,1207449984,0,0
2017-10-01,4341.05,4403.74,4269.81,4403.74,1208210048,0,0
2017-10-02,4395.81,4470.23,4377.46,4409.32,1431730048,0,0
2017-10-03,4408.46,4432.47,4258.89,4317.48,1288019968,0,0
2017-10-04,4319.37,4352.31,4210.42,4229.36,1116770048,0,0
2017-10-05,4229.88,4362.64,4164.05,4328.41,1161769984,0,0
2017-10-06,4324.46,4413.27,4320.53,4370.81,1069939968,0,0
2017-10-08,4429.67,4624.14,4405.64,4610.48,1313869952,0,0
2017-10-09,4614.52,4878.71,4564.25,4772.02,1968739968,0,0
2017-10-10,4776.21,4922.17,4765.1,4781.99,1597139968,0,0
2017-10-11,4789.25,4873.73,4751.63,4826.48,1222279936,0,0
2017-10-12,4829.58,5446.91,4822.0,5446.91,2791610112,0,0
2017-10-13,5464.16,5840.3,5436.85,5647.21,3615480064,0,0
2017-10-14,5643.53,5837.7,5591.64,5831.79,1669030016,0,0
2017-10-16,5687.57,5776.23,5544.21,5725.59,2008070016,0,0
2017-10-17,5741.58,5800.35,5472.72,5605.51,1821570048,0,0
2017-10-18,5603.82,5603.82,5151.44,5590.69,2399269888,0,0
2017-10-19,5583.74,5744.35,5531.06,5708.52,1780540032,0,0
2017-10-20,5708.11,6060.11,5627.23,6011.45,2354429952,0,0
2017-10-21,5996.79,6194.88,5965.07,6031.6,2207099904,0,0
2017-10-22,6036.66,6076.26,5792.34,6008.42,2034630016,0,0
2017-10-23,6006.0,6075.59,5732.47,5930.32,2401840128,0,0
2017-10-24,5935.52,5935.52,5504.18,5526.64,2735699968,0,0
2017-10-26,5747.95,5976.8,5721.22,5904.83,1905040000,0,0
2017-10-27,5899.74,5988.39,5728.82,5780.9,1710130048,0,0
2017-10-29,5754.44,6255.71,5724.58,6153.85,2859040000,0,0
2017-10-31,6132.02,6470.43,6103.33,6468.4,2311379968,0,0
2017-11-01,6440.97,6767.31,6377.88,6767.31,2870320128,0,0
2017-11-02,6777.77,7367.33,6758.72,7078.5,4653770240,0,0
2017-11-03,7087.53,7461.29,7002.94,7207.76,3369860096,0,0
2017-11-04,7164.48,7492.86,7031.28,7379.95,2483800064,0,0
2017-11-05,7404.52,7617.48,7333.19,7407.41,2380410112,0,0
2017-11-07,7023.1,7253.32,7023.1,7144.38,2326340096,0,0
2017-11-09,7446.83,7446.83,7101.52,7143.58,3226249984,0,0
2017-11-10,7173.73,7312.0,6436.87,6618.14,5208249856,0,0
2017-11-11,6618.61,6873.15,6204.22,6357.6,4908680192,0,0
2017-11-12,6295.45,6625.05,5519.01,5950.07,8957349888,0,0
2017-11-13,5938.25,6811.19,5844.29,6559.49,6263249920,0,0
2017-11-14,6561.48,6764.98,6461.75,6635.75,3197110016,0,0
2017-11-15,6634.76,7342.25,6634.76,7315.54,4200880128,0,0
2017-11-16,7323.24,7967.38,7176.58,7871.69,5123809792,0,0
2017-11-17,7853.57,8004.59,7561.09,7708.99,4651670016,0,0
2017-11-18,7697.21,7884.99,7463.44,7790.15,3667190016,0,0
2017-11-19,7766.03,8101.91,7694.1,8036.49,3149319936,0,0
2017-11-20,8039.07,8336.86,7949.36,8200.64,3488450048,0,0
2017-11-21,8205.74,8348.66,7762.71,8071.26,4277609984,0,0
2017-11-22,8077.95,8302.26,8075.47,8253.55,3633530112,0,0
2017-11-24,8074.02,8374.16,7940.93,8253.69,5058610176,0,0
2017-11-25,8241.71,8790.92,8191.15,8790.92,4342060032,0,0
2017-11-26,8789.04,9522.93,8775.59,9330.55,5475579904,0,0
2017-11-27,9352.72,9818.35,9352.72,9818.35,5653320192,0,0
2017-11-28,9823.43,10125.7,9736.3,10058.8,6348819968,0,0
2017-11-29,10077.4,11517.4,9601.03,9888.61,11568799744,0,0
2017-11-30,9906.79,10801.0,9202.05,10233.6,8310689792,0,0
2017-12-01,10198.6,11046.7,9694.65,10975.6,6783119872,0,0
2017-12-02,10978.3,11320.2,10905.1,11074.6,5138500096,0,0
2017-12-03,11082.7,11858.7,10862.0,11323.2,6608309760,0,0
2017-12-04,11315.4,11657.2,11081.8,11657.2,6132409856,0,0
2017-12-05,11685.7,12032.0,11604.6,11916.7,6895260160,0,0
2017-12-06,11923.4,14369.1,11923.4,14291.5,12656300032,0,0
2017-12-07,14266.1,17899.7,14057.3,17899.7,17950699520,0,0
2017-12-09,16523.3,16783.0,13674.9,15178.2,13911300096,0,0
2017-12-10,15168.4,15850.6,13226.6,15455.4,13433299968,0,0
2017-12-11,15427.4,17513.9,15404.8,16936.8,12153900032,0,0
2017-12-12,16919.8,17781.8,16571.6,17415.4,14603799552,0,0
2017-12-13,17500.0,17653.1,16039.7,16408.2,12976900096,0,0
2017-12-14,16384.6,17085.8,16185.9,16564.0,13777399808,0,0
2017-12-16,17760.3,19716.7,17515.3,19497.4,12740599808,0,0
2017-12-17,19475.8,20089.0,18974.1,19140.8,13314599936,0,0
2017-12-18,19106.4,19371.0,18355.9,19114.2,14839499776,0,0
2017-12-19,19118.3,19177.8,17275.4,17776.7,16894499840,0,0
2017-12-20,17760.3,17934.7,16077.7,16624.6,22149699584,0,0
2017-12-21,16642.4,17567.7,15342.7,15802.9,16516599808,0,0
2017-12-22,15898.0,15943.4,11833.0,13831.8,22197999616,0,0
2017-12-24,14608.2,14626.0,12747.7,13925.8,11572299776,0,0
2017-12-25,13995.9,14593.0,13448.9,14026.6,10664699904,0,0
2017-12-26,14036.6,16461.2,14028.9,16099.8,13454300160,0,0
2017-12-27,16163.5,16930.9,15114.3,15838.5,12487600128,0,0
2017-12-28,15864.1,15888.4,13937.3,14606.5,12336499712,0,0
2017-12-29,14695.8,15279.0,14307.0,14656.2,13025500160,0,0
2017-12-30,14681.9,14681.9,12350.1,12952.2,14452599808,0,0
2018-01-01,14112.2,14112.2,13154.7,13657.2,10291200000,0,0
2018-01-02,13625.0,15444.6,13163.6,14982.1,16846600192,0,0
2018-01-03,14978.2,15572.8,14844.5,15201.0,16871900160,0,0
2018-01-04,15270.7,15739.7,14522.2,15599.2,21783199744,0,0
2018-01-06,17462.1,17712.4,16764.6,17527.0,18314600448,0,0
2018-01-07,17527.3,17579.6,16087.7,16477.6,15866000384,0,0
2018-01-08,16476.2,16537.9,14208.2,15170.1,18413899776,0,0
2018-01-09,15123.7,15497.5,14424.0,14595.4,16659999744,0,0
2018-01-10,14588.5,14973.3,13691.2,14973.3,18500800512,0,0
2018-01-11,14968.2,15018.8,13105.9,13405.8,16534099968,0,0
2018-01-12,13453.9,14229.9,13158.1,13980.6,12065699840,0,0
2018-01-13,13952.4,14659.5,13952.4,14360.2,12763599872,0,0
2018-01-14,14370.8,14511.8,13268.0,13772.0,11084099584,0,0
2018-01-15,13767.3,14445.5,13641.7,13819.8,12750799872,0,0
2018-01-16,13836.1,13843.1,10194.9,11490.5,18853799936,0,0
2018-01-18,11198.8,12107.3,10942.5,11474.9,15020399616,0,0
2018-01-19,11429.8,11992.8,11172.1,11607.4,10740400128,0,0
2018-01-20,11656.2,13103.0,11656.2,12899.2,11801700352,0,0
2018-01-21,12889.2,12895.9,11288.2,11600.1,9935179776,0,0
2018-01-22,11633.1,11966.4,10240.2,10931.4,10537400320,0,0
2018-01-23,10944.5,11377.6,10129.7,10868.4,9660609536,0,0
2018-01-24,10903.4,11501.4,10639.8,11359.4,9940989952,0,0
2018-01-25,11421.7,11785.7,11057.4,11259.4,8873169920,0,0
2018-01-27,11174.9,11614.9,10989.2,11440.7,7583269888,0,0
2018-01-28,11475.3,12040.3,11475.3,11786.3,8350360064,0,0
2018-01-30,11306.8,11307.2,10036.2,10106.3,8637859840,0,0
2018-01-31,10108.2,10381.6,9777.42,10221.1,8041160192,0,0
2018-02-01,10237.3,10288.8,8812.28,9170.54,9959400448,0,0
2018-02-04,9175.7,9334.87,8031.22,8277.01,7073549824,0,0
2018-02-05,8270.54,8364.84,6756.68,6955.27,9285289984,0,0
2018-02-06,7051.75,7850.7,6048.26,7754.0,13999800320,0,0
2018-02-07,7755.49,8509.11,7236.79,7621.3,9169280000,0,0
2018-02-08,7637.86,8558.77,7637.86,8265.59,9346750464,0,0
2018-02-09,8271.84,8736.98,7884.71,8736.98,6784820224,0,0
2018-02-10,8720.08,9122.55,8295.47,8621.9,7780960256,0,0
2018-02-11,8616.13,8616.13,7931.1,8129.97,6122189824,0,0
2018-02-12,8141.43,8985.92,8141.43,8926.57,6256439808,0,0
2018-02-13,8926.72,8958.47,8455.41,8598.31,5696719872,0,0
2018-02-14,8599.92,9518.54,8599.92,9494.63,7909819904,0,0
2018-02-16,10135.7,10324.1,9824.82,10233.9,7296159744,0,0
2018-02-17,10207.5,11139.5,10149.4,11112.7,8660880384,0,0
2018-02-18,11123.4,11349.8,10326.0,10551.8,8744009728,0,0
2018-02-20,11231.8,11958.5,11231.8,11403.7,9926540288,0,0
2018-02-21,11372.2,11418.5,10479.1,10690.4,9405339648,0,0
2018-02-22,10660.4,11039.1,9939.09,10005.0,8040079872,0,0
2018-02-23,9937.07,10487.3,9734.56,10301.1,7739500032,0,0
2018-02-24,10287.7,10597.2,9546.97,9813.07,6917929984,0,0
2018-02-25,9796.42,9923.22,9407.06,9664.73,5706939904,0,0
2018-02-26,9669.43,10475.0,9501.73,10366.7,7287690240,0,0
2018-02-27,10393.9,10878.5,10246.1,10725.6,6966179840,0,0
2018-02-28,10687.2,11089.8,10393.1,10397.9,6936189952,0,0
2018-03-01,10385.0,11052.3,10352.7,10951.0,7317279744,0,0
2018-03-02,10977.4,11189.0,10850.1,11086.4,7620590080,0,0
2018-03-04,11497.4,11512.6,11136.1,11512.6,6084149760,0,0
2018-03-05,11532.4,11704.1,11443.9,11573.3,6468539904,0,0
2018-03-06,11500.1,11500.1,10694.3,10779.9,6832169984,0,0
2018-03-07,10803.9,10929.5,9692.12,9965.57,8797910016,0,0
2018-03-08,9951.44,10147.4,9335.87,9395.01,7186089984,0,0
2018-03-09,9414.69,9466.35,8513.03,9337.55,8704190464,0,0
2018-03-11,8852.78,9711.89,8607.12,9578.63,6296370176,0,0
2018-03-12,9602.93,9937.5,8956.43,9205.12,6457399808,0,0
2018-03-13,9173.04,9470.38,8958.19,9194.85,5991139840,0,0
2018-03-14,9214.65,9355.85,8068.59,8269.81,6438230016,0,0
2018-03-16,8322.91,8585.15,8005.31,8338.35,5289379840,0,0
2018-03-17,8321.91,8346.53,7812.82,7916.88,4426149888,0,0
2018-03-18,7890.52,8245.51,7397.99,8223.68,6639190016,0,0
2018-03-19,8344.12,8675.87,8182.4,8630.65,6729110016,0,0
2018-03-20,8619.67,9051.02,8389.89,8913.47,6361789952,0,0
2018-03-21,8937.48,9177.37,8846.33,8929.28,6043129856,0,0
2018-03-22,8939.44,9100.71,8564.9,8728.47,5530390016,0,0
2018-03-24,8901.95,8996.18,8665.7,8668.12,5664600064,0,0
2018-03-25,8612.81,8682.01,8449.1,8495.78,4569880064,0,0
2018-03-26,8498.47,8530.08,7921.43,8209.4,5921039872,0,0
2018-03-31,6892.48,7207.85,6863.52,6973.53,4553269760,0,0
2018-04-01,7003.06,7060.95,6526.87,6844.23,4532100096,0,0
2018-04-02,6844.86,7135.47,6816.58,7083.8,4333440000,0,0
2018-04-03,7102.26,7530.94,7072.49,7456.11,5499700224,0,0
2018-04-04,7456.41,7469.88,6803.88,6853.84,4936000000,0,0
2018-04-05,6848.65,6933.82,6644.8,6811.47,5639320064,0,0
2018-04-06,6815.96,6857.49,6575.0,6636.32,3766810112,0,0
2018-04-07,6630.51,7050.54,6630.51,6911.09,3976610048,0,0
2018-04-08,6919.98,7111.56,6919.98,7023.52,3652499968,0,0
2018-04-09,7044.32,7178.11,6661.99,6770.73,4894060032,0,0
2018-04-13,7901.09,8183.96,7758.93,7895.96,7764460032,0,0
2018-04-14,7874.67,8140.71,7846.0,7986.24,5191430144,0,0
2018-04-15,7999.33,8338.42,7999.33,8329.11,5244480000,0,0
2018-04-16,8337.57,8371.15,7925.73,8058.67,5631309824,0,0
2018-04-18,7944.43,8197.8,7886.01,8163.42,6529909760,0,0
2018-04-19,8159.27,8298.69,8138.78,8294.31,7063209984,0,0
2018-04-20,8286.88,8880.23,8244.54,8845.83,8438110208,0,0
2018-04-22,8925.06,9001.64,8779.61,8802.46,6629899776,0,0
2018-04-23,8794.39,8958.55,8788.81,8930.88,6925190144,0,0
2018-04-24,8934.34,9732.61,8927.83,9697.5,10678800384,0,0
2018-04-25,9701.03,9745.32,8799.84,8845.74,11083100160,0,0
2018-04-27,9290.63,9375.47,8987.05,8987.05,7566289920,0,0
2018-04-28,8939.27,9412.09,8931.99,9348.48,7805479936,0,0
2018-04-29,9346.41,9531.49,9193.71,9419.08,8853000192,0,0
2018-04-30,9426.11,9477.14,9166.81,9240.55,8673920000,0,0
2018-05-01,9251.47,9255.88,8891.05,9119.01,7713019904,0,0
2018-05-02,9104.6,9256.52,9015.14,9235.92,7558159872,0,0
2018-05-03,9233.97,9798.33,9188.15,9743.86,10207299584,0,0
2018-05-04,9695.5,9779.2,9585.96,9700.76,8217829888,0,0
2018-05-05,9700.28,9964.5,9695.12,9858.15,7651939840,0,0
2018-05-06,9845.31,9940.14,9465.25,9654.8,7222280192,0,0
2018-05-07,9645.67,9665.85,9231.53,9373.01,7394019840,0,0
2018-05-08,9380.87,9462.75,9127.77,9234.82,7415869952,0,0
2018-05-10,9325.96,9396.04,9040.52,9043.94,6906699776,0,0
2018-05-11,9052.96,9052.96,8394.46,8441.49,8488520192,0,0
2018-05-12,8441.44,8664.86,8223.5,8504.89,6821380096,0,0
2018-05-13,8515.49,8773.55,8395.12,8723.94,5866379776,0,0
2018-05-14,8713.1,8881.12,8367.97,8716.79,7364149760,0,0
2018-05-15,8705.19,8836.19,8456.45,8510.38,6705710080,0,0
2018-05-16,8504.41,8508.43,8175.49,8368.83,6760220160,0,0
2018-05-17,8370.05,8445.54,8054.12,8094.32,5862530048,0,0
2018-05-18,8091.83,8274.12,7974.82,8250.97,5764190208,0,0
2018-05-19,8255.73,8372.06,8183.35,8247.18,4712399872,0,0
2018-05-20,8246.99,8562.41,8205.24,8513.25,5191059968,0,0
2018-05-21,8522.33,8557.52,8365.12,8418.99,5154990080,0,0
2018-05-22,8419.87,8423.25,8004.58,8041.78,5137010176,0,0
2018-05-23,8037.08,8054.66,7507.88,7557.82,6491120128,0,0
2018-05-24,7561.12,7738.6,7331.14,7587.34,6049220096,0,0
2018-05-25,7592.3,7659.14,7392.65,7480.14,4867829760,0,0
2018-05-26,7486.48,7595.16,7349.12,7355.88,4051539968,0,0
2018-05-27,7362.08,7381.74,7270.96,7368.22,4056519936,0,0
2018-05-29,7129.46,7526.42,7090.68,7472.59,5662660096,0,0
2018-05-31,7406.15,7608.9,7361.13,7494.17,5127130112,0,0
2018-06-01,7500.7,7604.73,7407.34,7541.45,4921460224,0,0
2018-06-02,7536.72,7695.83,7497.26,7643.45,4939299840,0,0
2018-06-03,7632.09,7754.89,7613.04,7720.25,4851760128,0,0
2018-06-04,7722.53,7753.82,7474.04,7514.47,4993169920,0,0
2018-06-05,7500.9,7643.23,7397.0,7633.76,4961739776,0,0
2018-06-06,7625.97,7680.43,7502.01,7653.98,4692259840,0,0
2018-06-07,7650.82,7741.27,7650.82,7678.24,4485799936,0,0
2018-06-08,7685.14,7698.19,7558.4,7624.92,4227579904,0,0
2018-06-09,7632.52,7683.58,7531.98,7531.98,3845220096,0,0
2018-06-10,7499.55,7499.55,6709.07,6786.02,5804839936,0,0
2018-06-11,6799.29,6910.18,6706.63,6906.92,4745269760,0,0
2018-06-12,6905.82,6907.96,6542.08,6582.36,4654380032,0,0
2018-06-13,6596.88,6631.66,6285.63,6349.9,5052349952,0,0
2018-06-14,6342.75,6707.14,6334.46,6675.35,5138710016,0,0
2018-06-15,6674.08,6681.08,6433.87,6456.58,3955389952,0,0
2018-06-16,6455.45,6592.49,6402.29,6550.16,3194170112,0,0
2018-06-17,6545.53,6589.11,6499.27,6499.27,3104019968,0,0
2018-06-19,6742.39,6822.5,6709.92,6769.94,4057029888,0,0
2018-06-20,6770.76,6821.56,6611.88,6776.55,3888640000,0,0
2018-06-21,6780.09,6810.94,6715.17,6729.74,3529129984,0,0
2018-06-22,6737.88,6747.08,6006.6,6083.69,5079810048,0,0
2018-06-24,6164.28,6223.78,5826.41,6173.23,4566909952,0,0
2018-06-26,6253.55,6290.16,6093.67,6093.67,3279759872,0,0
2018-06-27,6084.4,6180.0,6052.85,6157.13,3296219904,0,0
2018-06-28,6153.16,6170.41,5873.05,5903.44,3467800064,0,0
2018-06-30,6214.22,6465.51,6214.22,6404.0,4543860224,0,0
2018-07-01,6411.68,6432.85,6289.29,6385.82,4788259840,0,0
2018-07-02,6380.38,6683.86,6305.7,6614.18,4396930048,0,0
2018-07-03,6596.66,6671.37,6447.75,6529.59,4672309760,0,0
2018-07-05,6599.71,6749.54,6546.65,6639.14,4999240192,0,0
2018-07-06,6638.69,6700.94,6533.55,6673.5,4313959936,0,0
2018-07-07,6668.71,6863.99,6579.24,6856.93,3961080064,0,0
2018-07-08,6857.8,6885.91,6747.98,6773.88,3386210048,0,0
2018-07-10,6739.21,6767.74,6320.72,6329.95,4052430080,0,0
2018-07-12,6396.78,6397.1,6136.42,6228.81,3770170112,0,0
2018-07-13,6235.03,6310.55,6192.24,6238.05,3805400064,0,0
2018-07-14,6247.5,6298.19,6212.22,6276.12,2923670016,0,0
2018-07-15,6272.7,6403.46,6256.51,6359.64,3285459968,0,0
2018-07-16,6357.01,6741.75,6357.01,6741.75,4725799936,0,0
2018-07-17,6739.65,7387.24,6684.17,7321.04,5961950208,0,0
2018-07-18,7315.32,7534.99,7280.47,7370.78,6103410176,0,0
2018-07-19,7378.2,7494.46,7295.46,7466.86,5111629824,0,0
2018-07-20,7467.4,7594.67,7323.26,7354.13,4936869888,0,0
2018-07-21,7352.72,7437.64,7262.41,7419.29,3726609920,0,0
2018-07-22,7417.8,7537.95,7383.82,7418.49,3695460096,0,0
2018-07-23,7414.71,7771.5,7409.1,7711.11,5132480000,0,0
2018-07-24,7716.51,8424.27,7705.5,8424.27,7277689856,0,0
2018-07-25,8379.66,8416.87,8086.36,8181.39,5845400064,0,0
2018-07-26,8176.85,8290.33,7878.71,7951.58,4899089920,0,0
2018-07-27,7950.4,8262.66,7839.76,8165.01,5195879936,0,0
2018-07-28,8169.06,8222.85,8110.77,8192.15,3988750080,0,0
2018-07-29,8205.82,8272.26,8141.18,8218.46,4107190016,0,0
2018-07-30,8221.58,8235.5,7917.5,8180.48,5551400000,0,0
2018-08-01,7769.04,7769.04,7504.95,7624.91,4797620000,0,0
2018-08-02,7634.19,7712.77,7523.44,7567.15,4214110000,0,0
2018-08-04,7438.67,7497.49,6984.07,7032.85,4268390000,0,0
2018-08-05,7031.08,7102.77,6940.7,7068.48,3679110000,0,0
2018-08-06,7062.94,7166.55,6890.54,6951.8,3925900000,0,0
2018-08-07,6958.32,7146.56,6748.24,6753.12,4682800000,0,0
2018-08-08,6746.85,6746.85,6226.22,6305.8,5064430000,0,0
2018-08-09,6305.56,6625.73,6249.07,6568.23,4267040000,0,0
2018-08-10,6571.42,6591.26,6124.52,6184.71,4528680000,0,0
2018-08-12,6283.65,6409.85,6237.5,6322.69,5665250000,0,0
2018-08-13,6341.36,6537.05,6225.72,6297.57,4083980000,0,0
2018-08-14,6287.66,6287.94,5971.05,6199.71,5301700000,0,0
2018-08-15,6221.42,6588.49,6221.42,6308.52,4895450000,0,0
2018-08-16,6294.23,6473.5,6276.41,6334.73,4328420000,0,0
2018-08-17,6340.91,6582.5,6324.97,6580.63,4992990000,0,0
2018-08-18,6583.43,6617.35,6353.73,6423.76,3984520000,0,0
2018-08-19,6422.57,6537.98,6361.55,6506.07,3311170000,0,0
2018-08-20,6500.51,6536.92,6297.93,6308.53,3665100000,0,0
2018-08-22,6486.25,6816.79,6310.11,6376.71,4668110000,0,0
2018-08-23,6371.34,6546.54,6371.34,6534.88,3426180000,0,0
2018-08-24,6551.52,6719.96,6498.64,6719.96,4097820000,0,0
2018-08-25,6719.95,6789.63,6700.96,6763.19,3312600000,0,0
2018-08-26,6754.64,6774.75,6620.75,6707.26,3295500000,0,0
2018-08-27,6710.8,6884.64,6689.71,6884.64,4019000000,0,0
2018-08-28,6891.08,7109.56,6882.34,7096.28,4659940000,0,0
2018-08-29,7091.71,7113.3,6970.82,7047.16,4145880000,0,0
2018-08-30,7043.76,7072.69,6834.69,6978.23,4463250000,0,0
2018-08-31,6973.97,7057.17,6920.16,7037.58,4495650000,0,0
2018-09-01,7044.81,7242.29,7038.05,7193.25,4116050000,0,0
2018-09-02,7189.58,7306.31,7132.16,7272.72,4329540000,0,0
2018-09-03,7279.03,7317.94,7208.15,7260.06,4087760000,0,0
2018-09-04,7263.0,7388.26,7255.44,7361.66,4273640000,0,0
2018-09-05,7361.46,7388.43,6792.83,6792.83,5800460000,0,0
2018-09-06,6755.14,6755.14,6404.72,6529.17,5523470000,0,0
2018-09-07,6528.92,6555.29,6396.87,6467.07,4264680000,0,0
2018-09-08,6460.17,6534.25,6197.52,6225.98,3835060000,0,0
2018-09-09,6223.38,6446.26,6201.22,6300.86,3671890000,0,0
2018-09-10,6301.57,6374.98,6292.76,6329.7,3714100000,0,0
2018-09-11,6331.88,6398.92,6260.21,6321.2,3849910000,0,0
2018-09-12,6317.01,6363.87,6265.09,6351.8,4064230000,0,0
2018-09-13,6354.24,6535.41,6354.24,6517.31,4210910000,0,0
2018-09-14,6515.41,6596.1,6456.17,6512.71,4076220000,0,0
2018-09-15,6509.4,6561.72,6493.55,6543.2,3216300000,0,0
2018-09-16,6536.68,6544.33,6460.1,6517.18,3273730000,0,0
2018-09-17,6514.06,6540.21,6257.52,6281.2,3910780000,0,0
2018-09-18,6280.91,6384.18,6265.71,6371.3,4180090000,0,0
2018-09-19,6371.85,6448.46,6208.34,6398.54,4431340000,0,0
2018-09-20,6398.85,6529.26,6395.95,6519.67,4348110000,0,0
2018-09-21,6513.87,6794.33,6496.36,6734.95,6531940000,0,0
2018-09-22,6735.05,6814.56,6616.8,6721.98,4509660000,0,0
2018-09-24,6704.77,6713.56,6580.9,6595.41,4177310000,0,0
2018-09-25,6603.64,6603.64,6381.86,6446.47,4726180000,0,0
2018-09-26,6452.79,6585.91,6397.89,6495.0,4437300000,0,0
2018-09-28,6678.75,6785.03,6598.32,6644.13,5014430000,0,0
2018-09-29,6643.1,6643.1,6511.65,6601.96,4363690000,0,0
2018-09-30,6604.71,6643.78,6566.54,6625.56,4002280000,0,0
2018-10-01,6619.85,6653.3,6549.08,6589.62,4000970000,0,0
2018-10-02,6593.24,6611.84,6537.9,6556.1,3979260000,0,0
2018-10-03,6553.86,6571.46,6454.03,6502.59,3887310000,0,0
2018-10-04,6497.91,6603.31,6497.91,6576.69,3838410000,0,0
2018-10-05,6574.15,6623.62,6557.41,6622.48,3671500000,0,0
2018-10-06,6622.45,6628.54,6577.8,6588.31,3259740000,0,0
2018-10-08,6600.19,6675.06,6576.04,6652.23,3979460000,0,0
2018-10-09,6653.08,6661.41,6606.94,6642.64,3580810000,0,0
2018-10-10,6640.29,6640.29,6538.96,6585.53,3787650000,0,0
2018-10-11,6586.74,6586.74,6243.74,6256.24,5181640000,0,0
2018-10-12,6239.25,6328.5,6236.47,6274.58,3783500000,0,0
2018-10-13,6278.08,6308.51,6259.81,6285.99,3064030000,0,0
2018-10-14,6288.49,6363.21,6280.15,6290.93,3085320000,0,0
2018-10-15,6292.64,6965.06,6258.68,6596.54,7370770000,0,0
2018-10-16,6601.41,6673.59,6571.37,6596.11,4074800000,0,0
2018-10-17,6590.52,6601.21,6517.45,6544.43,4088420000,0,0
2018-10-18,6542.33,6567.54,6450.04,6476.71,3924080000,0,0
2018-10-19,6478.07,6493.68,6445.31,6465.41,3578870000,0,0
2018-10-20,6460.92,6497.72,6449.0,6489.19,3379130000,0,0
2018-10-21,6490.09,6556.38,6476.0,6482.35,3253610000,0,0
2018-10-22,6486.05,6543.8,6462.98,6487.16,3672860000,0,0
2018-10-23,6472.36,6506.01,6451.27,6475.74,3716150000,0,0
2018-10-24,6478.89,6521.99,6468.86,6495.84,3424670000,0,0
2018-10-25,6484.65,6504.65,6447.03,6476.29,3230550000,0,0
2018-10-26,6468.44,6498.29,6449.61,6474.75,3306050000,0,0
2018-10-27,6480.84,6507.41,6453.53,6480.38,3393250000,0,0
2018-10-28,6482.66,6502.28,6447.91,6486.39,3445190000,0,0
2018-10-29,6492.35,6503.6,6306.99,6332.63,4199910000,0,0
2018-10-30,6337.04,6364.99,6310.14,6334.27,3781100000,0,0
2018-10-31,6336.99,6349.16,6316.88,6317.61,4191240000,0,0
2018-11-01,6318.14,6547.14,6311.83,6377.78,3789400000,0,0
2018-11-02,6378.92,6396.86,6327.38,6388.44,4234870000,0,0
2018-11-03,6387.24,6400.07,6342.37,6361.26,3658640000,0,0
2018-11-04,6365.47,6388.63,6294.57,6376.13,4390020000,0,0
2018-11-05,6363.62,6480.59,6363.62,6419.66,4174800000,0,0
2018-11-06,6433.38,6463.55,6408.16,6461.01,4700040000,0,0
2018-11-07,6468.5,6552.16,6468.31,6530.14,4941260000,0,0
2018-11-08,6522.27,6536.92,6438.53,6453.72,4665260000,0,0
2018-11-09,6442.6,6456.46,6373.37,6385.62,4346820000,0,0
2018-11-11,6413.63,6423.25,6350.17,6411.27,3939060000,0,0
2018-11-12,6411.76,6434.21,6360.47,6371.27,4295770000,0,0
2018-11-13,6373.19,6395.27,6342.67,6359.49,4503800000,0,0
2018-11-14,6351.24,6371.55,5544.09,5738.35,7398940000,0,0
2018-11-15,5736.15,5774.82,5358.38,5648.03,7032140000,0,0
2018-11-16,5645.32,5657.02,5498.94,5575.55,5279320000,0,0
2018-11-17,5578.58,5578.58,5519.56,5554.33,4303150000,0,0
